symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2018-03-14 00:00:00+00:00,326.63,339.81,323.93,336.76,7932511,65.326,67.962,64.786,67.352,39662555,0.0,1.0
TSLA,2018-03-15 00:00:00+00:00,325.6,332.85,321.1,329.38,6366922,65.12,66.57,64.22,65.876,31834610,0.0,1.0
TSLA,2018-03-16 00:00:00+00:00,321.35,327.4,319.07,322.93,6058612,64.27,65.48,63.814,64.586,30293060,0.0,1.0
TSLA,2018-03-19 00:00:00+00:00,313.56,320.75,309.67,316.5,7440766,62.712,64.15,61.934,63.3,37203830,0.0,1.0
TSLA,2018-03-20 00:00:00+00:00,310.55,316.25,308.76,314.87,4726182,62.11,63.25,61.752,62.974,23630910,0.0,1.0
TSLA,2018-03-21 00:00:00+00:00,316.53,322.44,310.19,310.25,5927881,63.306,64.488,62.038,62.05,29639405,0.0,1.0
TSLA,2018-03-22 00:00:00+00:00,309.1,318.82,308.18,313.89,4914307,61.82,63.764,61.636,62.778,24571535,0.0,1.0
TSLA,2018-03-23 00:00:00+00:00,301.54,311.25,300.45,311.25,6600538,60.308,62.25,60.09,62.25,33002690,0.0,1.0
TSLA,2018-03-26 00:00:00+00:00,304.18,307.59,291.36,307.34,8324639,60.836,61.518,58.272,61.468,41623195,0.0,1.0
TSLA,2018-03-27 00:00:00+00:00,279.18,304.27,277.18,304.0,13696168,55.836,60.854,55.436,60.8,68480840,0.0,1.0
TSLA,2018-03-28 00:00:00+00:00,257.78,268.68,252.1,264.58,21001400,51.556,53.736,50.42,52.916,105007000,0.0,1.0
TSLA,2018-03-29 00:00:00+00:00,266.13,270.96,248.21,256.49,15170700,53.226,54.192,49.642,51.298,75853500,0.0,1.0
TSLA,2018-04-02 00:00:00+00:00,252.48,260.33,244.59,256.26,16114000,50.496,52.066,48.918,51.252,80570000,0.0,1.0
TSLA,2018-04-03 00:00:00+00:00,267.53,273.35,254.49,269.82,18844400,53.506,54.67,50.898,53.964,94222000,0.0,1.0
TSLA,2018-04-04 00:00:00+00:00,286.94,288.37,252.0,252.78,19896700,57.388,57.674,50.4,50.556,99483500,0.0,1.0
TSLA,2018-04-05 00:00:00+00:00,305.72,306.26,288.2,289.34,19121100,61.144,61.252,57.64,57.868,95605500,0.0,1.0
TSLA,2018-04-06 00:00:00+00:00,299.3,309.28,295.5,301.0,13520300,59.86,61.856,59.1,60.2,67601500,0.0,1.0
TSLA,2018-04-09 00:00:00+00:00,289.66,309.5,289.21,300.37,10249800,57.932,61.9,57.842,60.074,51249000,0.0,1.0
TSLA,2018-04-10 00:00:00+00:00,304.7,307.1,293.68,298.97,10989800,60.94,61.42,58.736,59.794,54949000,0.0,1.0
